Residual	Species	MR1	MR2	MR3	MR4	MR5
-0.416136761923769	(2E,6Z)-farnesyl diphosphate synthase (EC 2.5.1.68)	0.476779501634616	0.10578925902428	0.348072066638082	-0.0598493881166034	-0.208228854380135
-0.0242071768839705	(R)-citramalate synthase (EC 2.3.1.182)	0.756889205128323	0.149219115549843	-0.132838327049231	0.250637144525002	-0.258004436845356
-0.111175290126868	(S)-2-hydroxy-acid oxidase (EC 1.1.3.15)	0.713011312523332	-0.116692614225434	-0.120192994902605	-0.23783894439527	0.294811111402754
-0.135518500640876	[NiFe] hydrogenase metallocenter assembly protein HybG	-0.0228641080388446	-0.409116371157747	0.0374639958544512	0.223638912876578	-0.225794648337525
-0.0923726670437701	[NiFe] hydrogenase metallocenter assembly protein HypC	0.669580238273674	-0.203062197639425	0.0733927848805174	-0.183392867316724	0.251855811777392
-0.153825716805143	[NiFe] hydrogenase metallocenter assembly protein HypD	0.217309110431296	0.00167334868517302	-0.317253041035337	0.217818519401185	0.394256986703883
0.00584160267895947	[NiFe] hydrogenase metallocenter assembly protein HypE	0.484898404862976	-0.0571646545850412	0.0894324699613389	0.147664858657868	0.429345547088846
-0.103325152858228	[NiFe] hydrogenase metallocenter assembly protein HypF	0.307709449127207	0.218258561948959	-0.04929861004255	-0.0564475059283214	0.401619279571856
-0.0893204907825063	[NiFe] hydrogenase nickel incorporation protein HybF	-0.240800209195071	-0.440944937927911	0.0626352324280607	0.257983076232485	-0.0979604689672693
-0.113956267333173	[NiFe] hydrogenase nickel incorporation protein HypA	0.673211975012199	-0.139446592424114	-0.0470564976416372	-0.00995984034661013	0.157988945383211
-0.137526108555991	[NiFe] hydrogenase nickel incorporation-associated protein HypB	0.430203489437965	0.0378762962540172	-0.0961505344180637	0.215582159681434	0.172410168412476
-0.377742551892927	[Protein-PII] uridylyltransferase (EC 2.7.7.59)	-0.281399291656986	-0.126310137434678	-0.181754355452434	0.0953943972684143	-0.303232009146498
-0.0986807250859076	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	-0.419775221864861	0.866919702565766	-0.0898602697428903	-0.180080532225169	-0.20728939988793
0.193276840552724	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	0.148726734514894	0.768201058507365	-0.151059420517792	-0.361016971998833	-0.0803758183735681
0.124270506923419	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	0.077344276358156	0.873062761914104	-0.174800939603902	-0.19784396461052	0.121051106215581
-0.201104276375468	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	0.265969167422968	0.865840852490684	-0.184025966706842	-0.108823066952	-0.084944821349239
0.0374771480869691	1-phosphofructokinase (EC 2.7.1.56)	0.397319622761049	0.233193240831678	0.303482357364795	0.0543241296113381	0.638175284066549
0.00175428521920724	1,3-propanediol dehydrogenase (EC 1.1.1.202)	0.492802990638494	-0.184567001880885	0.432647411267865	-0.247891525138334	0.272182606305851
-0.18423762020082	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	-0.0749641156849953	0.943919764397265	0.0634080516232279	0.207373846325237	-0.085535585158455
0.193677668693446	16S rRNA processing protein RimM	0.0526758276062596	0.378330112098991	0.221341742785914	0.612603258701002	0.150851921474958
0.347275790640903	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	-0.14726954998864	0.208108079882122	-0.61200474394974	0.327026613856392	-0.180516747881605
0.134391156298227	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	-0.232376593993324	0.790353375131844	-0.025312875536077	-0.0272995868647026	-0.341612190512088
0.016748787170347	2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)	0.826404796605521	-0.0132984148935148	-0.277775511137201	0.166222196521785	0.112028696850926
0.12103223667071	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	0.00891958844704494	0.650834581913004	-0.19689171546301	-0.466782380199788	-0.217415559867712
0.385822036544757	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	0.130755963616493	0.637222826487596	0.169524535920115	0.0537343140706958	0.0472804833429203
0.0565935176680192	2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)	0.466284206251954	-0.291184708761772	-0.185197464460703	0.24667910065147	-0.372438702999236
-0.0619266369653489	2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	0.680719501143385	0.269117082786414	-0.15391673469438	-0.0367629340846529	-0.0985673064407148
0.496188102249745	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	0.326260686912574	-0.0347069550243584	-0.335879743891544	0.227238975014685	-0.319687227115333
0.214729858297388	2-dehydropantoate 2-reductase (EC 1.1.1.169)	0.10778712525975	0.405899951400405	-0.0453367637003274	-0.70339524972039	-0.353808506997518
0.0376960499905978	2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	0.587987162424256	-0.16545292119134	-0.0723982651747974	0.0757598103265664	0.0118648768897161
-0.472189657129584	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	0.495482892038647	0.154872014126504	0.0213148274543317	0.162043622836402	-0.107316625300011
0.175087423820204	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (EC 3.7.1.-)	-0.550979446695658	-0.181619414870737	-0.43910618774309	-0.00356134181087436	0.107006257982451
0.251399938339848	2-iminoacetate synthase (ThiH) (EC 4.1.99.19)	0.726178909226317	0.124482185791826	-0.117542586585696	0.322758764062785	0.0941669379272898
-0.0468243713873391	2-isopropylmalate synthase (EC 2.3.3.13)	0.113302727875397	0.821166040128859	0.0733266580071624	-0.208773651210781	0.194133340368379
-0.248562775301598	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	-0.545042361724367	0.371885863840405	0.467874114693228	0.321407734658773	-0.166082459030506
0.125790840088964	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	0.47668413161799	0.292882610433553	-0.336979035649724	0.150174782640101	0.525054597880236
-0.208541997414754	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	0.319829156385973	0.678929542242441	-0.198454646143436	-0.266976338440863	-0.334749694197084
0.0414680364637869	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	-0.371497273377502	0.339732187893382	-0.427815988921066	0.348845627583569	0.593960901778503
0.187988097332255	2-keto-3-deoxygluconate permease (KDG permease)	0.643678432595686	-0.241415920254869	-0.30138166789404	0.232355246328057	-0.132574216719574
0.0685070121914666	2-methylcitrate dehydratase FeS dependent (EC 4.2.1.79)	-0.83150053946237	-0.212451197442409	-0.00124489830926906	-0.142910827725884	-0.0522774141068545
-0.0141362638305404	2-methylcitrate synthase (EC 2.3.3.5)	-0.812131808455423	-0.270097408186389	-0.0620430829265537	-0.170272826075109	-0.00146961805753351
-0.0408757388174899	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-)	-0.874669045461094	-0.115050289654803	-0.143467617610776	-0.0125873076534949	-0.0671522726388944
0.130744249291708	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	-0.880477781157872	0.0319995866264354	-0.29684047642492	0.118431479063625	0.0450607128213735
0.359044880559166	2-oxoglutarate oxidoreductase, gamma subunit (EC 1.2.7.3)	0.379962675103542	-0.253135787240947	-0.195249337541356	0.321922630022031	-0.40636564656787
0.181649271477014	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	0.0187823275785598	0.566766311876395	-0.0948638042373756	-0.63079172485416	0.0719893431739008
-0.00912767951331964	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	-0.249028991797232	0.0571058274640995	0.466402343350421	-0.335312192901792	-0.217001831667253
0.079568853113003	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	0.660912727029646	0.244526757038681	0.0860774142345166	0.154342241203499	0.277596775450508
0.0426950785010101	2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)	-0.809329570451105	-0.0782855118120521	0.18788554345363	-0.0835246296262203	-0.150954685008629
-0.364707822615411	2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific (EC 1.1.1.4)	0.455829712092997	-0.074333617352503	0.497156797630398	-0.203427698865544	0.0471152510854203
-0.380696838834625	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	-0.202673510700179	-0.174901756254306	-0.0726521743049406	0.11984803201099	-0.322667721062026
-0.235397039129848	2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [enterobactin] siderophore	0.471659893372289	-0.374894468850177	0.0302855895234801	-0.275822044602433	-0.173837552794742
-0.058069019767492	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	-0.0538447537761277	0.56322700957203	0.122814431426323	0.275699810781899	0.0964672699676346
-0.167304619264901	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	-0.00658582090935722	0.695141002124943	-0.0783862070145445	-0.54244126352483	-0.0700280525377058
